Date and Time:                Wed Oct 2 16:27:52.000 2024
559.89386	4292.2
560.04248	4292.04
560.1911	4287.14
560.33972	4283.38
560.48834	4246.09
560.63696	4280.41
560.78558	4320.76
560.9342	4316.44
561.08282	4311.71
561.23145	4315
561.38007	4309.29
561.52869	4344.8
561.67731	4457.17
561.82593	4508.91
561.97455	4412.16
562.12317	4343.75
562.27179	4304.88
562.42041	4279.13
562.56903	4251.53
562.71765	4251.42
562.86627	4287.56
563.01489	4298.51
563.16351	4307.47
563.31213	4257.23
563.46075	4277
563.60938	4319.38
563.758	4266.61
563.90662	4237.12
564.05524	4255.74
564.20386	4261.8
564.35248	4268.49
564.5011	4249.72
564.64972	4240.01
564.79834	4240.27
564.94696	4254.02
565.09558	4274.57
565.2442	4267.11
565.39282	4232.65
565.54144	4226.06
565.69006	4258.9
565.83868	4257.98
565.9873	4304.44
566.13593	4366.5
566.28455	4341.68
566.43317	4292.86
566.58179	4245.87
566.73041	4228.21
566.87903	4256.56
567.02765	4268.37
567.17627	4270.75
567.32489	4255.54
567.47351	4240.22
567.62207	4232.73
567.77069	4245.26
567.91931	4240.33
568.06793	4233.7
568.21655	4229.75
568.36517	4190.29
568.51379	4203.31
568.66241	4221.71
568.81104	4237.13
568.95966	4218.79
569.10828	4217.32
569.2569	4243.4
569.40552	4254.46
569.55414	4227.36
569.70276	4201.68
569.85138	4224.95
570	4257.03
570.14862	4223.28
570.29724	4231.85
570.44586	4229.81
570.59448	4214
570.7431	4192.34
570.89172	4175.1
571.04034	4184.35
571.18896	4193.1
571.33759	4202.84
571.48621	4187.03
571.63483	4188.5
571.78345	4164.31
571.93207	4168.08
572.08069	4182.67
572.22931	4176.71
572.37793	4176.07
572.52655	4154.93
572.67517	4154.78
572.82379	4161.67
572.97241	4179.34
573.12103	4153.68
573.26965	4164.32
573.41827	4201.35
573.56689	4192.08
573.71552	4153.9
573.86414	4150.16
574.01276	4168.72
574.16138	4145.23
574.31	4189.02
574.45862	4157.64
574.60724	4134.87
574.75586	4158.98
574.90448	4216.06
575.0531	4270.04
575.20172	4214.54
575.35034	4221.15
575.49896	4206.23
575.64758	4191.5
575.7962	4175.84
575.94482	4165.98
576.09344	4164.26
576.24207	4157.48
576.39069	4147.38
576.53931	4157.57
576.68793	4145.84
576.83655	4174.59
576.98517	4164.08
577.13379	4124.96
577.28241	4137.28
577.43103	4147.42
577.57965	4129.66
577.72827	4130.91
577.87689	4110.2
578.02551	4137.3
578.17413	4144.53
578.32275	4141.2
578.47137	4154.14
578.62	4152.68
578.76862	4138.72
578.91724	4121.71
579.06586	4101.23
579.21448	4095.09
579.3631	4113.78
579.51172	4128.84
579.66034	4137.99
579.80896	4117.36
579.95758	4094.9
580.1062	4100.65
580.25482	4122.85
580.40344	4136.22
580.55206	4135.11
580.70068	4138.56
580.8493	4106.59
580.99792	4081.13
581.14655	4086.38
581.29517	4135.87
581.44379	4127.62
581.59241	4088.3
581.74097	4088.13
581.88959	4074.35
582.03821	4090.89
582.18683	4088.77
582.33545	4087
582.48407	4097.57
582.63269	4098.14
582.78131	4102.26
582.92993	4104.21
583.07855	4102.25
583.22717	4107.07
583.37579	4066.28
583.52441	4068.14
583.67303	4075.86
583.82166	4067.52
583.97028	4074.69
584.1189	4081.25
584.26752	4083.95
584.41614	4097.89
584.56476	4111.72
584.71338	4111
584.862	4105.69
585.01062	4100.83
585.15924	4066.97
585.30786	4067.76
585.45648	4076.98
585.6051	4070.45
585.75372	4070.88
585.90234	4074.35
586.05096	4050.97
586.19958	4066.8
586.34821	4061.64
586.49683	4035.78
586.64545	4051.53
586.79407	4061.97
586.94269	4061.01
587.09131	4077.54
587.23993	4095.57
587.38855	4101.43
587.53717	4034.24
587.68579	4030.38
587.83441	4048.89
587.98303	4035.07
588.13165	4040.46
588.28027	4044.76
588.42889	4039
588.57751	4049.98
588.72614	4034.97
588.87476	4039.52
589.02338	4045.81
589.172	4059.01
589.32062	4087.94
589.46924	4100.07
589.61786	4079.77
589.76648	4098.67
589.9151	4190.63
590.06372	4223.32
590.21234	4097.55
590.36096	4053.43
590.50958	4035.52
590.6582	4025.3
590.80682	4009.21
590.95544	4003.2
591.10406	4023.63
591.25269	4037.1
591.40131	4009.13
591.54993	4022.88
591.69855	4043.89
591.84717	4010
591.99579	4013.38
592.14441	4082.67
592.29303	4151.31
592.44165	4135.23
592.59027	4068.36
592.73889	4054.14
592.88751	3989.91
593.03613	4004.25
593.18475	4022.54
593.33337	4018.5
593.48199	3986.65
593.63062	3978.18
593.77924	4021.59
593.92786	4067.63
594.07648	4071.93
594.2251	4036.63
594.37372	3966.1
594.52234	3996.34
594.67096	3994.43
594.81958	3980.08
594.9682	3976.1
595.11682	3994.63
595.26544	4018.64
595.41406	4020.18
595.56268	4014.13
595.7113	3998.33
595.85986	3991.37
596.00848	3997.45
596.1571	3973.07
596.30573	3966.01
596.45435	3964.06
596.60297	3960.42
596.75159	3975.2
596.90021	3968.78
597.04883	3967.27
597.19745	3983.97
597.34607	3979.97
597.49469	3979.41
597.64331	3972.85
597.79193	3968.5
597.94055	3975.72
598.08917	4003.14
598.23779	4025.94
598.38641	3950.05
598.53503	3964.35
598.68365	3955.17
598.83228	3958.88
598.9809	3948.95
599.12952	3924.77
599.27814	3932.45
599.42676	3959.71
599.57538	3964.13
599.724	3990.83
599.87262	3982.02
600.02124	3973.47
600.16986	3956.69
600.31848	3950.87
600.4671	3962.94
600.61572	3967.47
600.76434	3953.2
600.91296	3958.11
601.06158	4000.67
601.21021	3982.49
601.35883	3985.91
601.50745	4002.94
601.65607	3987.92
601.80469	3967.86
601.95331	3986.65
602.10193	4010.77
602.25055	4011.63
602.39917	4033.64
602.54779	4009.23
602.69641	4031.81
602.84503	4143.4
602.99365	4188.22
603.14227	4182.74
603.29089	4138.05
603.43951	4099.35
603.58813	4107.82
603.73676	4080.8
603.88538	4057.53
604.034	4165.06
604.18262	4496.99
604.33124	4714.26
604.47986	4539.36
604.62848	4233.2
604.7771	4091.71
604.92572	4039.23
605.07434	4003.56
605.22296	4077.26
605.37158	4282.41
605.5202	4228
605.66882	4103.98
605.81744	4046.94
605.96606	3985.12
606.11469	3954.87
606.26331	3989.48
606.41193	3992.77
606.56055	3988.78
606.70917	3982.59
606.85779	4020.34
607.00641	4052.79
607.15503	4040.55
607.30365	4006.18
607.45227	3965.56
607.60089	3936.3
607.74951	3934.64
607.89813	3940.9
608.04675	3923.88
608.19537	3930.65
608.34399	3927.75
608.49261	3903.06
608.64124	3887.18
608.78986	3905.89
608.93848	3912.39
609.0871	3898.43
609.23572	3927.05
609.38434	3952.43
609.53296	3931.94
609.68158	3916.86
609.8302	3911.95
609.97876	3932.23
610.12738	3930.55
610.276	3920.38
610.42462	3922.38
610.57324	3906.35
610.72186	3908
610.87048	3927.31
611.0191	3947.38
611.16772	3960.6
611.31635	3920.5
611.46497	3950.58
611.61359	3998.7
611.76221	3991.11
611.91083	3964.25
612.05945	3908.27
612.20807	3896.31
612.35669	3881.2
612.50531	3897.33
612.65393	3910.5
612.80255	3906.77
612.95117	3910.46
613.09979	3903.6
613.24841	3876.26
613.39703	3888.83
613.54565	3917.36
613.69427	3879.77
613.8429	3946.74
613.99152	3949.73
614.14014	3929.77
614.28876	3918.41
614.43738	3917.82
614.586	3924.79
614.73462	3920.52
614.88324	3911.94
615.03186	3900.56
615.18048	3893.82
615.3291	3914.14
615.47772	3944.03
615.62634	3954.15
615.77496	3949.65
615.92358	3914.15
616.0722	3867.82
616.22083	3883.57
616.36945	3860.12
616.51807	3874.19
616.66669	3897.7
616.81531	3865.5
616.96393	3867.41
617.11255	3866.53
617.26117	3865.02
617.40979	3880.94
617.55841	3858.81
617.70703	3858.13
617.85565	3871.9
618.00427	3919.5
618.15289	3961.33
618.30151	3988.01
618.45013	3962.13
618.59875	3905.42
618.74738	3861.89
618.896	3858.64
619.04462	3887.72
619.19324	3861.55
619.34186	3861.77
619.49048	3844.25
619.6391	3847.96
619.78772	3851.13
619.93634	3861.77
620.08496	3858.69
620.23358	3829.43
620.3822	3845.45
620.53082	3853.96
620.67944	3839.02
620.82806	3849.42
620.97668	3844.39
621.12531	3847.95
621.27393	3826.53
621.42255	3811.4
621.57117	3826.73
621.71979	3812.33
621.86841	3805.3
622.01703	3808.18
622.16565	3848.55
622.31427	3889.23
622.46289	3894.92
622.61151	3896.89
622.76013	3872.95
622.90875	3830.65
623.05737	3806.79
623.20599	3777.23
623.35461	3769.51
623.50323	3792.14
623.65186	3793.57
623.80048	3787.92
623.9491	3796.86
624.09772	3810.61
624.24628	3798.75
624.3949	3768.53
624.54352	3768.64
624.69214	3806.4
624.84076	3780.48
624.98938	3741.32
625.138	3781.24
625.28662	3797.36
625.43524	3807.96
625.58386	3813.62
625.73248	3778.46
625.8811	3753.98
626.02972	3785.66
626.17834	3764.56
626.32697	3766.22
626.47559	3756.74
626.62421	3796.08
626.77283	3773.72
626.92145	3743.38
627.07007	3759.25
627.21869	3765.33
627.36731	3756.95
627.51593	3745.02
627.66455	3744.96
627.81317	3736.74
627.96179	3723.43
628.11041	3718.81
628.25903	3748.58
628.40765	3760.31
628.55627	3733.32
628.7049	3727.36
628.85352	3729.19
629.00214	3721.21
629.15076	3716.5
629.29938	3707.91
629.448	3719.65
629.59662	3732.9
629.74524	3729.08
629.89386	3724.66
630.04248	3724.08
630.1911	3701.94
630.33972	3708.01
630.48834	3707.35
630.63696	3755.77
630.78558	3786.38
630.9342	3771.4
631.08282	3731.58
631.23145	3705.38
631.38007	3713.7
631.52869	3742.56
631.67731	3790.11
631.82593	3783.33
631.97455	3804.68
632.12317	3767.23
632.27179	3737.93
632.42041	3724.61
632.56903	3706.01
632.71765	3684.73
632.86627	3675.87
633.01489	3675.6
633.16351	3676.68
633.31213	3676.25
633.46075	3682.6
633.60938	3679.35
633.758	3689.69
633.90662	3673.21
634.05524	3655.26
634.20386	3670.38
634.35248	3667.77
634.5011	3649.08
634.64972	3648.95
634.79834	3673.72
634.94696	3678.6
635.09558	3680.98
635.2442	3666.79
635.39282	3658.54
635.54144	3659.78
635.69006	3638.19
635.83868	3633.39
635.9873	3693.53
636.13593	3670.83
636.28455	3656.58
636.43317	3616.91
636.58179	3636.62
636.73041	3633.99
636.87903	3624.71
637.02765	3669.88
637.17627	3705.47
637.32489	3721.62
637.47351	3703.92
637.62213	3670.78
637.77075	3673.43
637.91937	3672.54
638.06799	3664.69
638.21661	3652.72
638.36517	3635.72
638.51379	3621.17
638.66241	3611.91
638.81104	3611.7
638.95966	3622.57
639.10828	3616.91
639.2569	3611.54
639.40552	3669.33
639.55414	3724.32
639.70276	3712.08
639.85138	3659.72
640	3614.8
640.14862	3627.16
640.29724	3621.57
640.44586	3615.08
640.59448	3596.65
640.7431	3612.09
640.89172	3586.45
641.04034	3589.73
641.18896	3625.17
641.33759	3610.43
641.48621	3608.47
641.63483	3613.45
641.78345	3587.83
641.93207	3600.3
642.08069	3598.99
642.22931	3591.15
642.37793	3609.8
642.52655	3786.74
642.67517	4044.1
642.82379	4016.54
642.97241	3831.24
643.12103	3682.88
643.26965	3600.3
643.41827	3564.69
643.56689	3560.67
643.71552	3560.63
643.86414	3571.8
644.01276	3593.31
644.16138	3595.97
644.31	3569.79
644.45862	3578
644.60724	3580.01
644.75586	3568.26
644.90448	3563.29
645.0531	3559.27
645.20172	3556.01
645.35034	3561.62
645.49896	3568.79
645.64758	3559.66
645.7962	3548.32
645.94482	3555.27
646.09344	3557.42
646.24207	3591.56
646.39069	3568.42
646.53931	3530.31
646.68793	3526.32
646.83655	3547.41
646.98517	3560.07
647.13379	3552.67
647.28241	3531.97
647.43103	3545.88
647.57965	3552.68
647.72827	3560.35
647.87689	3548.93
648.02551	3556.24
648.17413	3552.44
648.32275	3539.07
648.47137	3546.85
648.62	3533.56
648.76862	3546.58
648.91724	3527.79
649.06586	3554.92
649.21448	3533.29
649.3631	3543.36
649.51172	3536.84
649.66034	3529.35
649.80896	3565.03
649.95758	3570.57
650.1062	3540.9
650.25482	3534.55
650.40344	3561.81
650.55206	3568.37
650.70068	3556.97
650.8493	3562.83
650.99792	3572.46
651.14655	3573.36
651.29517	3560.58
651.44379	3538.19
651.59241	3573.99
651.74103	3555.48
651.88965	3547.53
652.03827	3564.75
652.18689	3585.62
652.33551	3591.25
652.48407	3580.26
652.63269	3576.35
652.78131	3604.23
652.92993	3633.97
653.07855	3624.43
653.22717	3640.18
653.37579	3659.85
653.52441	3685.65
653.67303	3704.08
653.82166	3701.64
653.97028	3724.82
654.1189	3774.42
654.26752	3781.22
654.41614	3782.03
654.56476	3790.5
654.71338	3871.3
654.862	3927.14
655.01062	4025.99
655.15924	4109.91
655.30786	4177.36
655.45648	4282.68
655.6051	4421.91
655.75372	4581.16
655.90234	4866.19
656.05096	5295.32
656.19958	5978.7
656.34821	6983.41
656.49683	8516.81
656.64545	11799.5
656.79407	22359.8
656.94269	132078
657.09131	394040
657.23993	577768
657.38855	588684
657.53717	594586
657.68579	605279
657.83441	289536
657.98303	79284.3
658.13165	17863.3
658.28027	10593.9
658.42889	8014.63
658.57751	6772.69
658.72614	5971.38
658.87476	5412.02
659.02338	5066.4
659.172	4829.86
659.32062	4642.16
659.46924	4500.67
659.61786	4379.07
659.76648	4261.02
659.9151	4154.11
660.06372	4054.3
660.21234	3968.41
660.36096	3927.66
660.50958	3888.93
660.6582	3852.42
660.80682	3805.99
660.95544	3752.01
661.10406	3715.77
661.25269	3692.92
661.40131	3691.22
661.54993	3717.58
661.69855	3678.55
661.84717	3628.6
661.99579	3575.71
662.14441	3555.25
662.29303	3542.52
662.44165	3527.26
662.59027	3513.76
662.73889	3505.46
662.88751	3500.91
663.03613	3486.3
663.18475	3471.85
663.33337	3472.8
663.48199	3461.88
663.63062	3438.13
663.77924	3426.94
663.92786	3440.81
664.07648	3446.43
664.2251	3426.78
664.37372	3419.13
664.52234	3416.01
664.67096	3401.94
664.81958	3394.83
664.9682	3398.84
665.11682	3408.85
665.26544	3415.7
665.41406	3409.7
665.56268	3388.26
665.7113	3369.58
665.85992	3379.52
666.00854	3382.91
666.15717	3389.03
666.30579	3373.81
666.45441	3362.77
666.60297	3345.91
666.75159	3358.07
666.90021	3382.73
667.04883	3396.28
667.19745	3411.07
667.34607	3415.98
667.49469	3396.62
667.64331	3351.92
667.79193	3348.54
667.94055	3337.37
668.08917	3332.25
668.23779	3338.21
668.38641	3346.78
668.53503	3409.5
668.68365	3562.73
668.83228	3703.6
668.9809	3533.96
669.12952	3417.65
669.27814	3341.63
669.42676	3319.89
669.57538	3310.36
669.724	3302.01
669.87262	3309.91
670.02124	3327.4
670.16986	3317.33
670.31848	3298.92
670.4671	3301.15
670.61572	3283.94
670.76434	3288.3
670.91296	3299.56
671.06158	3292.81
671.21021	3273.92
671.35883	3271.55
671.50745	3286.8
671.65607	3285.24
671.80469	3258.12
671.95331	3256.02
672.10193	3261.72
672.25055	3262.13
672.39917	3255.63
672.54779	3273.32
672.69641	3285.1
672.84503	3293.5
672.99365	3318.8
673.14227	3326.44
673.29089	3305.87
673.43951	3286.5
673.58813	3282.71
673.73676	3244.34
673.88538	3229.87
674.034	3242.26
674.18262	3251.67
674.33124	3254.49
674.47986	3251.02
674.62848	3231.27
674.7771	3228.91
674.92572	3243.74
675.07434	3244.05
675.22296	3241.52
675.37158	3231.99
675.5202	3230.31
675.66882	3231.32
675.81744	3227.81
675.96606	3256.81
676.11469	3526.04
676.26331	4032.07
676.41193	4115.86
676.56055	3747.44
676.70917	3469.16
676.85779	3310.2
677.00641	3241.75
677.15503	3215.53
677.30365	3209.29
677.45227	3226.1
677.60089	3245.37
677.74951	3259.96
677.89813	3224.93
678.04675	3203.73
678.19537	3196.32
678.34399	3187.61
678.49261	3184.17
678.64124	3193.55
678.78986	3203.81
678.93848	3200.49
679.0871	3201.66
679.23572	3198.76
679.38434	3183.34
679.53296	3182.49
679.68158	3179.05
679.8302	3164.92
679.97882	3162.58
680.12744	3174.76
680.27606	3177.14
680.42468	3166.36
680.5733	3163.23
680.72192	3154.67
680.87048	3152.2
681.0191	3156.26
681.16772	3150.91
681.31635	3143.43
681.46497	3149.22
681.61359	3154.03
681.76221	3148.91
681.91083	3152.52
682.05945	3160.88
682.20807	3146.64
682.35669	3140.32
682.50531	3145.04
682.65393	3146.32
682.80255	3153.29
682.95117	3153.9
683.09979	3142.75
683.24841	3135.12
683.39703	3142.47
683.54565	3155.64
683.69427	3153.39
683.8429	3157.18
683.99152	3172.03
684.14014	3166.49
684.28876	3175.98
684.43738	3199.06
684.586	3223.34
684.73462	3247.52
684.88324	3248.12
685.03186	3260.56
685.18048	3297.21
685.3291	3323.64
685.47772	3356.69
685.62634	3383.62
685.77496	3415
685.92358	3449.2
686.0722	3491.22
686.22083	3515.53
686.36945	3537.05
686.51807	3572.83
686.66669	3586.21
686.81531	3607.4
686.96393	3659.28
687.11255	3710.92
687.26117	3761.52
687.40979	3799.45
687.55841	3821.6
687.70703	3891.65
687.85565	4039.84
688.00427	4421.35
688.15289	4814.24
688.30151	4563.93
688.45013	4277.06
688.59875	4151.94
688.74738	4093.43
688.896	4100.89
689.04462	4151.8
689.19324	4176.03
689.34186	4188.29
689.49048	4228.01
689.6391	4285.13
689.78772	4335.01
689.93634	4307.62
690.08496	4298.79
690.23358	4334.14
690.3822	4365.66
690.53082	4350.31
690.67944	4318.68
690.82806	4312.6
690.97668	4292.42
691.12531	4214.49
691.27393	4090.67
691.42255	4156.38
691.57117	4147.49
691.71979	4161.42
691.86841	4183.5
692.01703	4210.13
692.16565	4246.64
692.31427	4286.96
692.46289	4307.57
692.61151	4284.43
692.76013	4302.79
692.90875	4288.8
693.05737	4268.56
693.20599	4289.94
693.35461	4296.17
693.50323	4300.48
693.65186	4318.31
693.80048	4283.99
693.9491	4262.78
694.09772	4210.96
694.24634	4248.61
694.39496	4286.09
694.54358	4389.4
694.6922	4611.47
694.84082	4674.19
694.98938	4516.06
695.138	4387.77
695.28662	4374.04
695.43524	4385.09
695.58386	4505.77
695.73248	4539.92
695.8811	4595.85
696.02972	4714.49
696.17834	4832
696.32697	4909.56
696.47559	4939.38
696.62421	4922
696.77283	4937.42
696.92145	5062.29
697.07007	5433.19
697.21869	7097.82
697.36731	18849.6
697.51593	34907.2
697.66455	33753.9
697.81317	17656.9
697.96179	8796.57
698.11041	5222.73
698.25903	4591.54
698.40765	4495.29
698.55627	4473.32
698.7049	4440.18
698.85352	4395.13
699.00214	4333.31
699.15076	4274.45
699.29938	4235.58
699.448	4183.02
699.59662	4125.39
699.74524	4077.87
699.89386	4027.51
700.04248	3994.22
700.1911	3994.75
700.33972	3997.44
700.48834	3963.48
700.63696	3905.24
700.78558	3854.81
700.9342	3821.27
701.08282	3874.01
701.23145	3911.28
701.38007	3904.18
701.52869	3934.37
701.67731	3980.67
701.82593	4041.12
701.97455	4117.79
702.12317	4207.07
702.27179	4315.43
702.42041	4326.79
702.56903	4380.45
702.71765	4421.27
702.86627	4503.07
703.01489	4546.8
703.16351	4560.33
703.31213	4576.6
703.46075	4580.9
703.60938	4550.34
703.758	4591.2
703.90662	4871.09
704.05524	5282
704.20386	4897.17
704.35248	4471.5
704.5011	4210.83
704.64972	4092.5
704.79834	4045.56
704.94696	4013.65
705.09558	4014.67
705.2442	4003.65
705.39282	3937.45
705.54144	3882.38
705.69006	3839.04
705.83868	3785.98
705.9873	3727.96
706.13593	3670.86
706.28455	3618.83
706.43317	3577.43
706.58179	3520.25
706.73041	3491.62
706.87903	3480.72
707.02765	3552.1
707.17627	3753.27
707.32489	4451.25
707.47351	9315.67
707.62213	23548.5
707.77075	37931.9
707.91937	23201.1
708.06799	10894.6
708.21661	5123.81
708.36523	3654.14
708.51385	3392.38
708.66248	3338.33
708.8111	3303.69
708.95972	3290
709.10828	3287.11
709.2569	3278.69
709.40552	3276.38
709.55414	3265.64
709.70276	3272.57
709.85138	3244.57
710	3231.48
710.14862	3231.05
710.29724	3206.36
710.44586	3178.56
710.59448	3190.8
710.7431	3174.9
710.89172	3174
711.04034	3162.38
711.18896	3183.88
711.33759	3166.75
711.48621	3175.68
711.63483	3246.37
711.78345	3303.1
711.93207	3258.74
712.08069	3163.79
712.22931	3164.7
712.37793	3109.21
712.52655	3087.45
712.67517	3102.45
712.82379	3105.83
712.97241	3078.65
713.12103	3062.35
713.26965	3081.49
713.41827	3114.22
713.56689	3151.24
713.71552	3144.84
713.86414	3096.5
714.01276	3068
714.16138	3052.36
714.31	3050.33
714.45862	3043.87
714.60724	3033.13
714.75586	3033.22
714.90448	3034.15
715.0531	2996.71
715.20172	3037.89
715.35034	3107.94
715.49896	3766.96
715.64758	5670.17
715.7962	5861.6
715.94482	4601.74
716.09344	3573.25
716.24207	3069.34
716.39069	2984.08
716.53931	3000.11
716.68793	3009.06
716.83655	3029.24
716.98517	3028.43
717.13379	3017.12
717.28241	2970.07
717.43103	2933.51
717.57965	2944.83
717.72827	2946.48
717.87689	2942.83
718.02551	2927.61
718.17413	2934.74
718.32275	2926.94
718.47137	2920.75
718.62	2919.55
718.76862	2915.59
718.91724	2904.95
719.06586	2900.34
719.21448	2913.28
719.3631	2881.66
719.51172	2907.63
719.66034	2896.98
719.80896	2888.32
719.95758	2878.74
720.1062	2867.99
720.25482	2860.42
720.40344	2857.42
720.55206	2857.87
720.70068	2864.34
720.8493	2846.43
720.99792	2848.62
721.14655	2842.08
721.29517	2855.96
721.44379	2891.48
721.59241	3007.93
721.74103	3087.2
721.88965	2994.51
722.03827	2897.12
722.18689	2866.19
722.33551	2824.99
722.48413	2799.57
722.63275	2803.72
722.78137	2803.89
722.92999	2807.7
723.07861	2801.83
723.22717	2783.84
723.37579	2783.51
723.52441	2796.67
723.67303	2758.16
723.82166	2795.47
723.97028	2812.61
724.1189	2815.32
724.26752	2777.89
724.41614	2760.99
724.56476	2764.57
724.71338	2757.35
724.862	2769.22
725.01062	2757.26
725.15924	2791.31
725.30786	2760.65
725.45648	2766.21
725.6051	2751.99
725.75372	2752.24
725.90234	2754.04
726.05096	2749.97
726.19958	2758.41
726.34821	2753.86
726.49683	2759.28
726.64545	2726.13
726.79407	2743.29
726.94269	2754.37
727.09131	2741.91
727.23993	2740.5
727.38855	2768.8
727.53717	2806.3
727.68579	2836.6
727.83441	2913.5
727.98303	3152.79
728.13165	5441.81
728.28027	10637.8
728.42889	9321.25
728.57751	6039.88
728.72614	3848
728.87476	2925.21
729.02338	2760.7
729.172	2751.9
729.32062	2756.49
729.46924	2746.63
729.61786	2747.68
729.76648	2750.94
729.9151	2736.2
730.06372	2733.87
730.21234	2740
730.36096	2738.4
730.50958	2728.7
730.6582	2710.44
730.80682	2744.76
730.95544	2723.24
731.10406	2725.02
731.25269	2717.61
731.40131	2721.74
731.54993	2720.11
731.69855	2709.11
731.84717	2714.7
731.99579	2769.83
732.14441	2885.61
732.29303	2881.13
732.44165	2821.74
732.59027	2832.97
732.73889	2787.83
732.88751	2736.75
733.03613	2717
733.18475	2711.33
733.33337	2691.72
733.48199	2667.24
733.63062	2686.49
733.77924	2696.35
733.92786	2672.72
734.07648	2695.89
734.2251	2686.45
734.37372	2680.27
734.52234	2683.73
734.67096	2688.74
734.81958	2695.16
734.9682	2669.52
735.11682	2688.92
735.26544	2682.64
735.41406	2689.24
735.56268	2689.6
735.7113	2680.03
735.85992	2685.88
736.00854	2731.31
736.15717	2869.63
736.30579	3086.9
736.45441	3086.1
736.60303	2891.48
736.75165	2715.26
736.90027	2691
737.04889	2676.25
737.19751	2666.73
737.34613	2676.6
737.49469	2688.56
737.64331	2695.27
737.79193	2728.34
737.94055	2788.78
738.08917	3237.22
738.23779	3930.19
738.38641	3555.24
738.53503	3145.05
738.68365	2985.23
738.83228	3129.18
738.9809	4013.05
739.12952	9759.77
739.27814	30899.4
739.42676	73901.6
739.57538	45762.8
739.724	22362.9
739.87262	8952.93
740.02124	3946.06
740.16986	2920.98
740.31848	2841.57
740.4671	2787.87
740.61572	2718.61
740.76434	2695.86
740.91296	2648.31
741.06158	2661.37
741.21021	2642.49
741.35883	2641.8
741.50745	2636.42
741.65607	2618.98
741.80469	2616.59
741.95331	2630.97
742.10193	2638.73
742.25055	2710.71
742.39917	2668.52
742.54779	2618.57
742.69641	2601.09
742.84503	2594.04
742.99365	2597.57
743.14227	2610.64
743.29089	2628.39
743.43951	2655.23
743.58813	2688.68
743.73676	2649.55
743.88538	2600.2
744.034	2589.45
744.18262	2583.58
744.33124	2637.21
744.47986	2814.3
744.62848	2897.3
744.7771	2791.19
744.92572	2672.97
745.07434	2593.94
745.22296	2571.54
745.37158	2550.89
745.5202	2549
745.66882	2559.7
745.81744	2565.83
745.96606	2571.57
746.11469	2561.39
746.26331	2541.52
746.41193	2547.02
746.56055	2555
746.70917	2555
746.85779	2538
747.00641	2522.53
747.15503	2528.66
747.30365	2539.47
747.45227	2549.83
747.60089	2540.26
747.74951	2525.99
747.89813	2565.67
748.04675	2620.32
748.19537	2635.58
748.34399	2600.2
748.49261	2573.41
748.64124	2548.94
748.78986	2538.87
748.93848	2538.47
749.0871	2543.72
749.23572	2571.56
749.38434	2631.29
749.53296	2651.22
749.68158	2607.22
749.8302	2575.15
749.97882	2585.77
750.12744	2595.54
750.27606	2618.24
750.42468	2645.68
750.5733	2681.64
750.72192	2779.04
750.87054	3056.08
751.01917	3936.84
751.16779	9184.98
751.31641	38051.8
751.46503	44624.9
751.61359	29404.1
751.76221	13876.7
751.91083	6378.9
752.05945	4458.48
752.20807	9968.68
752.35669	30871.2
752.50531	68283.1
752.65393	40799.3
752.80255	20008
752.95117	8174.41
753.09979	3723.53
753.24841	2766.56
753.39703	2646.5
753.54565	2590.24
753.69427	2563.94
753.8429	2555.69
753.99152	2552.89
754.14014	2513.37
754.28876	2529.78
754.43738	2509.18
754.586	2511.72
754.73462	2512.09
754.88324	2508.11
755.03186	2517.17
755.18048	2522.09
755.3291	2529.32
755.47772	2512.25
755.62634	2513.77
755.77496	2504.59
755.92358	2534.1
756.0722	2579.82
756.22083	2583.28
756.36945	2562.62
756.51807	2549.25
756.66669	2519.34
756.81531	2534.25
756.96393	2525.27
757.11255	2504.07
757.26117	2510.25
757.40979	2500.28
757.55841	2483.77
757.70703	2486.74
757.85565	2496.08
758.00427	2494.44
758.15289	2493.72
758.30151	2441.55
758.45013	2449.64
758.59875	2443.98
758.74738	2447.55
758.896	2433.89
759.04462	2451.02
759.19324	2458.27
759.34186	2455.73
759.49048	2475.47
759.6391	2466.21
759.78772	2472.75
759.93634	2468.25
760.08496	2484.12
760.23358	2472.06
760.3822	2477.99
760.53082	2499.27
760.67944	2500.45
760.82806	2476.74
760.97668	2460.94
761.12531	2465.3
761.27393	2455.16
761.42255	2458.76
761.57117	2454.81
761.71979	2453.26
761.86841	2475.28
762.01703	2482.11
762.16565	2472.21
762.31427	2470.68
762.46289	2488.17
762.61151	2518.83
762.76013	2543.87
762.90875	2540.28
763.05737	2542.49
763.20599	2581.65
763.35461	2629.31
763.50323	2685.94
763.65186	2792.42
763.80048	3042.03
763.9491	3663.11
764.09772	5928.54
764.24634	16747.5
764.39496	104425
764.54358	210924
764.6922	145760
764.84082	69248.2
764.98944	25374.7
765.13806	6759.12
765.28668	3173.52
765.4353	2809.43
765.58392	2682.15
765.73248	2623.01
765.8811	2572.63
766.02972	2523.89
766.17834	2532.62
766.32697	2504.28
766.47559	2469.63
766.62421	2463.39
766.77283	2461.25
766.92145	2444.93
767.07007	2458.56
767.21869	2424.27
767.36731	2442.26
767.51593	2435.87
767.66455	2448.24
767.81317	2474.8
767.96179	2489.53
768.11041	2492.64
768.25903	2493.76
768.40765	2500.06
768.55627	2535.99
768.7049	2552.03
768.85352	2554.73
769.00214	2562.29
